lat,lng,count,time
36.65994,117.02251,5.0,2013-09-12 11:45
36.66182,116.99727,5.0,2013-09-12 11:45
36.64518,117.06328,5.0,2013-09-12 11:45
36.65553,117.01668,5.0,2013-09-12 11:45
36.66018,117.02793,5.0,2013-09-12 11:45
36.66079,117.01233,6.0,2013-09-12 11:45
36.68637,117.04403,14.0,2013-09-12 12:00
36.66002,117.0237,16.0,2013-09-12 12:00
36.66666,116.88447,28.0,2013-09-12 12:00
36.69551,116.97688,6.0,2013-09-12 12:00
36.66945,116.98529,64.0,2013-09-12 12:00
36.67256,117.06773,5.0,2013-09-12 12:00
36.66685,116.88713,48.0,2013-09-12 12:00
36.67036,116.88485,13.0,2013-09-12 12:00
36.68347,117.05797,19.0,2013-09-12 12:00
36.6608,117.01228,5.0,2013-09-12 12:00
36.68855,117.13007,6.0,2013-09-12 12:00
36.68412,116.98698,86.0,2013-09-12 12:00
36.66067,116.96956,6.0,2013-09-12 12:00
36.64868,116.95763,12.0,2013-09-12 12:00
36.66777,117.03695,5.0,2013-09-12 12:00
36.66727,116.9855,10.0,2013-09-12 12:00
36.66033,117.02019,14.0,2013-09-12 12:00
36.66162,116.99599,14.0,2013-09-12 12:00
36.66599,117.04204,13.0,2013-09-12 12:00
36.66453,117.01702,11.0,2013-09-12 12:00
36.67158,117.05332,5.0,2013-09-12 12:00
36.70372,117.05849,7.0,2013-09-12 12:00
36.61393,117.00026,12.0,2013-09-12 12:00
36.68542,116.98844,16.0,2013-09-12 12:00
36.65679,117.03891,5.0,2013-09-12 12:00
36.65509,117.01339,11.0,2013-09-12 12:00
36.65496,117.01151,5.0,2013-09-12 12:00
36.67499,117.03297,13.0,2013-09-12 12:00
36.68885,116.93314,7.0,2013-09-12 12:00
36.6536,116.99635,8.0,2013-09-12 12:00
36.66603,117.04846,8.0,2013-09-12 12:00
36.62597,117.01465,7.0,2013-09-12 12:00
36.65445,117.07043,5.0,2013-09-12 12:00
36.69019,116.95151,5.0,2013-09-12 12:00
36.65887,116.9791,5.0,2013-09-12 12:00
36.6882,117.03455,9.0,2013-09-12 12:00
36.6609,116.97105,8.0,2013-09-12 12:00
36.68769,117.03279,5.0,2013-09-12 12:00
36.68164,117.04812,6.0,2013-09-12 12:00
36.64518,117.06326,5.0,2013-09-12 12:00
36.65671,116.97953,8.0,2013-09-12 12:00
36.66577,117.0545,8.0,2013-09-12 12:00
36.68419,116.98302,5.0,2013-09-12 12:00
36.70547,116.98807,5.0,2013-09-12 12:00
36.65449,117.03606,7.0,2013-09-12 12:00
36.68457,116.99388,6.0,2013-09-12 12:00
36.67852,117.06043,5.0,2013-09-12 12:00
36.65464,117.04026,5.0,2013-09-12 12:00
36.67105,116.88809,10.0,2013-09-12 12:00
36.66248,117.11462,6.0,2013-09-12 12:00
36.65399,117.07828,5.0,2013-09-12 12:00
36.64812,117.03252,5.0,2013-09-12 12:00
36.65805,117.00166,5.0,2013-09-12 12:00
36.67891,117.05152,6.0,2013-09-12 12:00
36.67865,117.04242,5.0,2013-09-12 12:00
36.67583,116.976,5.0,2013-09-12 12:00
36.66381,117.02036,5.0,2013-09-12 12:00
36.65487,116.99636,5.0,2013-09-12 12:00
36.69934,116.9882,7.0,2013-09-12 12:00
36.66494,117.07549,5.0,2013-09-12 12:00
36.68414,116.98724,80.0,2013-09-12 12:15
36.66947,116.98534,85.0,2013-09-12 12:15
36.67233,117.00839,6.0,2013-09-12 12:15
36.66006,117.02335,17.0,2013-09-12 12:15
36.67039,116.88485,19.0,2013-09-12 12:15
36.66478,117.01043,9.0,2013-09-12 12:15
36.65527,117.0145,13.0,2013-09-12 12:15
36.66257,116.99117,6.0,2013-09-12 12:15
36.66698,116.88709,21.0,2013-09-12 12:15
36.67165,117.01146,6.0,2013-09-12 12:15
36.65678,116.97955,7.0,2013-09-12 12:15
36.64883,116.95723,9.0,2013-09-12 12:15
36.68047,116.9882,7.0,2013-09-12 12:15
36.66664,116.88423,8.0,2013-09-12 12:15
36.67631,117.03541,6.0,2013-09-12 12:15
36.66462,117.01765,11.0,2013-09-12 12:15
36.65995,116.9917,5.0,2013-09-12 12:15
36.66108,117.04984,6.0,2013-09-12 12:15
36.65459,117.03551,5.0,2013-09-12 12:15
36.68095,117.08603,6.0,2013-09-12 12:15
36.68084,117.04439,5.0,2013-09-12 12:15
36.65539,117.01739,7.0,2013-09-12 12:15
36.67855,117.02268,12.0,2013-09-12 12:15
36.65399,116.9964,6.0,2013-09-12 12:15
36.64883,116.95856,7.0,2013-09-12 12:15
36.66866,117.06776,13.0,2013-09-12 12:15
36.70097,116.98812,6.0,2013-09-12 12:15
36.66273,117.11505,5.0,2013-09-12 12:15
36.6678,116.98551,14.0,2013-09-12 12:15
36.68236,116.98832,5.0,2013-09-12 12:15
36.66177,116.99741,10.0,2013-09-12 12:15
36.61402,117.00033,9.0,2013-09-12 12:15
36.66063,116.96931,5.0,2013-09-12 12:15
36.6795,117.04252,5.0,2013-09-12 12:15
36.67154,117.05174,5.0,2013-09-12 12:15
36.66259,117.01772,12.0,2013-09-12 12:15
36.70365,117.05836,6.0,2013-09-12 12:15
36.66201,117.13492,5.0,2013-09-12 12:15
36.64856,116.97113,6.0,2013-09-12 12:15
36.68627,117.04404,7.0,2013-09-12 12:15
36.67894,117.05228,5.0,2013-09-12 12:15
36.70623,117.06589,5.0,2013-09-12 12:15
36.68267,117.05411,6.0,2013-09-12 12:15
36.6617,116.99563,9.0,2013-09-12 12:15
36.67435,117.03178,7.0,2013-09-12 12:15
36.65453,117.03687,5.0,2013-09-12 12:15
36.66292,117.13436,5.0,2013-09-12 12:15
36.68503,116.98495,5.0,2013-09-12 12:15
36.66985,117.03852,5.0,2013-09-12 12:15
36.66022,117.02131,5.0,2013-09-12 12:15
36.66444,117.01577,7.0,2013-09-12 12:15
36.68859,117.13022,5.0,2013-09-12 12:15
36.65459,117.04139,5.0,2013-09-12 12:15
36.66154,117.12034,6.0,2013-09-12 12:15
36.68333,117.05685,9.0,2013-09-12 12:15
36.66602,117.05117,5.0,2013-09-12 12:15
36.66129,117.02122,6.0,2013-09-12 12:15
36.66034,117.0175,7.0,2013-09-12 12:15
36.66008,117.02877,5.0,2013-09-12 12:15
36.66608,117.04832,7.0,2013-09-12 12:15
36.68377,117.05937,6.0,2013-09-12 12:15
36.68398,117.00906,6.0,2013-09-12 12:15
36.68224,117.05125,5.0,2013-09-12 12:15
36.64828,117.03931,5.0,2013-09-12 12:15
36.65033,116.9733,5.0,2013-09-12 12:15
36.67036,116.88483,15.0,2013-09-12 12:30
36.68451,116.98589,66.0,2013-09-12 12:30
36.68365,117.05862,22.0,2013-09-12 12:30
36.67859,117.02253,11.0,2013-09-12 12:30
36.66666,116.8842,20.0,2013-09-12 12:30
36.66157,116.99586,8.0,2013-09-12 12:30
36.66446,117.01678,22.0,2013-09-12 12:30
36.66945,116.98524,64.0,2013-09-12 12:30
36.68586,117.05608,5.0,2013-09-12 12:30
36.64881,116.95841,17.0,2013-09-12 12:30
36.68345,116.9882,21.0,2013-09-12 12:30
36.69168,117.10338,5.0,2013-09-12 12:30
36.66063,116.96947,11.0,2013-09-12 12:30
36.66693,116.88705,23.0,2013-09-12 12:30
36.68575,116.98472,8.0,2013-09-12 12:30
36.66608,117.0491,9.0,2013-09-12 12:30
36.66396,117.01118,14.0,2013-09-12 12:30
36.61861,116.97423,5.0,2013-09-12 12:30
36.66611,117.043,5.0,2013-09-12 12:30
36.68312,117.05608,14.0,2013-09-12 12:30
36.66158,116.98997,6.0,2013-09-12 12:30
36.65412,117.07722,6.0,2013-09-12 12:30
36.66527,116.94716,5.0,2013-09-12 12:30
36.66022,117.02008,8.0,2013-09-12 12:30
36.69343,117.04637,6.0,2013-09-12 12:30
36.66164,116.9939,8.0,2013-09-12 12:30
36.66171,116.99767,12.0,2013-09-12 12:30
36.68803,117.07742,5.0,2013-09-12 12:30
36.61403,117.00022,6.0,2013-09-12 12:30
36.66011,117.02553,5.0,2013-09-12 12:30
36.65446,117.07029,5.0,2013-09-12 12:30
36.66254,117.01807,8.0,2013-09-12 12:30
36.68587,117.02699,5.0,2013-09-12 12:30
36.65517,117.01283,7.0,2013-09-12 12:30
36.68448,117.06404,5.0,2013-09-12 12:30
36.67091,116.99071,5.0,2013-09-12 12:30
36.65995,117.02287,13.0,2013-09-12 12:30
36.67112,116.88767,6.0,2013-09-12 12:30
36.65694,116.97953,9.0,2013-09-12 12:30
36.6697,117.03806,7.0,2013-09-12 12:30
36.68446,117.091,6.0,2013-09-12 12:30
36.66149,117.00108,5.0,2013-09-12 12:30
36.66688,116.98445,7.0,2013-09-12 12:30
36.6852,116.98816,4.0,2013-09-12 12:30
36.66035,117.01234,5.0,2013-09-12 12:30
36.68633,117.044,5.0,2013-09-12 12:30
36.68417,116.98912,5.0,2013-09-12 12:30
36.66005,116.99164,5.0,2013-09-12 12:30
36.6599,117.02338,16.0,2013-09-12 12:45
36.68414,116.98927,8.0,2013-09-12 12:45
36.6185,116.97436,5.0,2013-09-12 12:45
36.66941,116.98525,66.0,2013-09-12 12:45
36.66676,116.88457,7.0,2013-09-12 12:45
36.64757,117.07869,8.0,2013-09-12 12:45
36.66029,117.0175,8.0,2013-09-12 12:45
36.66302,117.00418,6.0,2013-09-12 12:45
36.6856,116.98473,10.0,2013-09-12 12:45
36.67039,116.88483,16.0,2013-09-12 12:45
36.68414,116.98723,62.0,2013-09-12 12:45
36.66451,117.016,7.0,2013-09-12 12:45
36.67845,117.02151,5.0,2013-09-12 12:45
36.68309,117.0559,16.0,2013-09-12 12:45
36.68413,117.0604,5.0,2013-09-12 12:45
36.6487,116.95673,8.0,2013-09-12 12:45
36.65485,116.9825,5.0,2013-09-12 12:45
36.6607,116.96957,6.0,2013-09-12 12:45
36.66615,116.94887,5.0,2013-09-12 12:45
36.68363,117.05853,14.0,2013-09-12 12:45
36.66821,117.03716,6.0,2013-09-12 12:45
36.67888,117.05215,11.0,2013-09-12 12:45
36.67521,117.03317,5.0,2013-09-12 12:45
36.6669,116.88711,36.0,2013-09-12 12:45
36.66755,116.98556,6.0,2013-09-12 12:45
36.70364,117.05855,6.0,2013-09-12 12:45
36.6545,117.06691,5.0,2013-09-12 12:45
36.66171,116.9944,6.0,2013-09-12 12:45
36.66466,117.01996,6.0,2013-09-12 12:45
36.65448,117.04027,9.0,2013-09-12 12:45
36.66566,117.07167,6.0,2013-09-12 12:45
36.66492,117.07549,6.0,2013-09-12 12:45
36.68199,117.04993,5.0,2013-09-12 12:45
36.6673,117.01059,5.0,2013-09-12 12:45
36.64547,117.06345,5.0,2013-09-12 12:45
36.69001,117.07803,5.0,2013-09-12 12:45
36.68827,117.12973,5.0,2013-09-12 12:45
36.66607,117.04753,5.0,2013-09-12 12:45
36.66006,117.01907,5.0,2013-09-12 12:45
36.66906,117.06759,7.0,2013-09-12 12:45
36.65697,116.97951,6.0,2013-09-12 12:45
36.68455,117.02538,5.0,2013-09-12 12:45
36.66311,117.01103,5.0,2013-09-12 12:45
36.66943,116.98524,85.0,2013-09-12 13:00
36.64962,117.08923,5.0,2013-09-12 13:00
36.66,117.02311,10.0,2013-09-12 13:00
36.68452,116.98676,79.0,2013-09-12 13:00
36.68353,117.05785,22.0,2013-09-12 13:00
36.67472,117.03242,10.0,2013-09-12 13:00
36.67158,117.05135,5.0,2013-09-12 13:00
36.65137,116.97255,6.0,2013-09-12 13:00
36.68212,117.05111,8.0,2013-09-12 13:00
36.66606,117.04272,6.0,2013-09-12 13:00
36.66175,116.99772,13.0,2013-09-12 13:00
36.63483,117.0173,5.0,2013-09-12 13:00
36.66251,117.01769,6.0,2013-09-12 13:00
36.6618,116.9959,11.0,2013-09-12 13:00
36.67738,117.04185,5.0,2013-09-12 13:00
36.68851,117.03429,5.0,2013-09-12 13:00
36.66451,117.01681,23.0,2013-09-12 13:00
36.65714,116.99957,7.0,2013-09-12 13:00
36.67572,116.97573,5.0,2013-09-12 13:00
36.66693,116.88708,25.0,2013-09-12 13:00
36.6781,117.10241,6.0,2013-09-12 13:00
36.6839,117.05988,8.0,2013-09-12 13:00
36.65916,117.01334,8.0,2013-09-12 13:00
36.68311,117.05553,8.0,2013-09-12 13:00
36.67039,116.88478,17.0,2013-09-12 13:00
36.65546,117.01787,11.0,2013-09-12 13:00
36.6553,117.01308,5.0,2013-09-12 13:00
36.70018,116.98833,5.0,2013-09-12 13:00
36.68774,116.9884,5.0,2013-09-12 13:00
36.67888,117.05257,6.0,2013-09-12 13:00
36.68451,117.06402,6.0,2013-09-12 13:00
36.65387,117.02674,7.0,2013-09-12 13:00
36.66005,117.02144,11.0,2013-09-12 13:00
36.68612,117.04379,6.0,2013-09-12 13:00
36.66154,116.98978,7.0,2013-09-12 13:00
36.65449,117.03983,6.0,2013-09-12 13:00
36.65448,117.07021,6.0,2013-09-12 13:00
36.66722,116.98515,20.0,2013-09-12 13:00
36.66901,117.06763,7.0,2013-09-12 13:00
36.68414,116.9907,6.0,2013-09-12 13:00
36.67102,116.88763,6.0,2013-09-12 13:00
36.66838,116.99042,5.0,2013-09-12 13:00
36.66676,116.88461,6.0,2013-09-12 13:00
36.67159,117.04955,5.0,2013-09-12 13:00
36.66994,117.06751,3.0,2013-09-12 13:00
36.6371,116.9771,5.0,2013-09-12 13:00
36.67118,117.12492,5.0,2013-09-12 13:00
36.66223,117.1347,10.0,2013-09-12 13:00
36.643,117.06219,5.0,2013-09-12 13:00
36.65528,117.01463,5.0,2013-09-12 13:00
36.6771,116.98004,5.0,2013-09-12 13:00
36.68835,117.12984,5.0,2013-09-12 13:00
36.66164,116.99446,5.0,2013-09-12 13:00
36.66496,117.01036,6.0,2013-09-12 13:00
36.70216,116.98843,5.0,2013-09-12 13:00
36.63021,116.98402,5.0,2013-09-12 13:00
36.66247,116.96843,5.0,2013-09-12 13:00
36.6543,117.07307,5.0,2013-09-12 13:00
36.66373,117.07906,5.0,2013-09-12 13:00
36.66183,116.99696,25.0,2013-09-12 13:15
36.66941,116.98524,70.0,2013-09-12 13:15
36.68452,116.98586,61.0,2013-09-12 13:15
36.67484,117.03267,9.0,2013-09-12 13:15
36.66694,116.9849,17.0,2013-09-12 13:15
36.61394,117.00029,9.0,2013-09-12 13:15
36.68618,117.04382,6.0,2013-09-12 13:15
36.68341,117.0574,26.0,2013-09-12 13:15
36.68332,116.98821,34.0,2013-09-12 13:15
36.65533,117.01473,6.0,2013-09-12 13:15
36.70655,117.06673,5.0,2013-09-12 13:15
36.66666,116.88436,19.0,2013-09-12 13:15
36.6841,116.99406,6.0,2013-09-12 13:15
36.666,117.05314,5.0,2013-09-12 13:15
36.67896,117.05185,10.0,2013-09-12 13:15
36.67039,116.88477,16.0,2013-09-12 13:15
36.65678,116.97952,6.0,2013-09-12 13:15
36.64876,116.95853,10.0,2013-09-12 13:15
36.66745,116.98687,10.0,2013-09-12 13:15
36.63647,116.97745,5.0,2013-09-12 13:15
36.66695,116.88699,29.0,2013-09-12 13:15
36.64938,117.08931,7.0,2013-09-12 13:15
36.68874,117.12972,6.0,2013-09-12 13:15
36.65992,117.02299,13.0,2013-09-12 13:15
36.66605,117.04903,7.0,2013-09-12 13:15
36.65598,117.03877,6.0,2013-09-12 13:15
36.6626,117.01756,5.0,2013-09-12 13:15
36.64524,117.06334,11.0,2013-09-12 13:15
36.70549,116.98817,9.0,2013-09-12 13:15
36.68079,117.0092,15.0,2013-09-12 13:15
36.6608,116.98582,5.0,2013-09-12 13:15
36.67272,117.07673,6.0,2013-09-12 13:15
36.68525,116.98814,20.0,2013-09-12 13:15
36.68919,117.11713,5.0,2013-09-12 13:15
36.66883,117.06767,12.0,2013-09-12 13:15
36.701,116.98814,5.0,2013-09-12 13:15
36.68451,117.06416,9.0,2013-09-12 13:15
36.67581,116.97508,5.0,2013-09-12 13:15
36.66096,117.01213,9.0,2013-09-12 13:15
36.68594,117.0271,7.0,2013-09-12 13:15
36.6841,117.06051,7.0,2013-09-12 13:15
36.65713,116.97538,5.0,2013-09-12 13:15
36.64505,117.03883,5.0,2013-09-12 13:15
36.67157,117.05227,5.0,2013-09-12 13:15
36.66143,116.99035,5.0,2013-09-12 13:15
36.64676,117.00785,5.0,2013-09-12 13:15
36.64807,117.07877,5.0,2013-09-12 13:15
36.66659,116.8852,5.0,2013-09-12 13:15
36.65422,117.07361,5.0,2013-09-12 13:15
36.66299,117.02028,5.0,2013-09-12 13:15
36.70372,117.05824,5.0,2013-09-12 13:15
36.68414,116.98904,5.0,2013-09-12 13:15
36.66005,117.02486,5.0,2013-09-12 13:15
36.66938,116.98523,36.0,2013-09-12 13:30
36.70367,117.0584,7.0,2013-09-12 13:30
36.68816,117.03547,5.0,2013-09-12 13:30
